PlotID	Latitude	Longitude	Ownership	Altitude	Slope	Exposition	Rocks.and.boulder.cover	Bedrock.type	Calcareous.bedrock	Sand	Silt	Clay	Soil.drainage	Soil.depth	Soil.type	Stand.origin	Current.management	Forest.structure	Age.distribution	Age.canopy.trees	RestrictedSpeciesRichness	SpeciesRichness_Focals	ShannonIndex_Focals	TrueShannonIndex_Focals	SimpsonsIndex_Focals	TrueSimpsonsIndex_Focals	PielousIndex_Focals	SpeciesRichness_All	ShannonIndex_All	TrueShannonIndex_All	SimpsonsIndex_All	TrueSimpsonsIndex_All	PielousIndex_All	SpeciesRichness_NonFocals	evergreen	coniferous	Country	Composition	Annual.Mean.T	Annual.Precip	timber_quality	productivity	biomass	regeneration_juveniles	regeneration_seedlings	wood_decomposition	litter_decomposition_all	microbial_biomass	pHFF	pH0.10cm	total_soil_C	total_soil_N	X13CD	X13CW	WUE_average	lack_insect_impact_plot	lack_browsing	no_pathogen_damage	root_biomass	bird_richness	bird_diversity	bat_richness	bat_diversity	earthworm_richness	earthworm_biomass	understorey_subplot_richness	understorey_subplot_diversity	understorey_plot_richness	understorey_plot_diversity	threshold_1	threshold_2	threshold_3	threshold_4	threshold_5	threshold_6	threshold_7	threshold_8	threshold_9	threshold_10	threshold_11	threshold_12	threshold_13	threshold_14	threshold_15	threshold_16	threshold_17	threshold_18	threshold_19	threshold_20	threshold_21	threshold_22	threshold_23	threshold_24	threshold_25	threshold_26	threshold_27	threshold_28	threshold_29	threshold_30	threshold_31	threshold_32	threshold_33	threshold_34	threshold_35	threshold_36	threshold_37	threshold_38	threshold_39	threshold_40	threshold_41	threshold_42	threshold_43	threshold_44	threshold_45	threshold_46	threshold_47	threshold_48	threshold_49	threshold_50	threshold_51	threshold_52	threshold_53	threshold_54	threshold_55	threshold_56	threshold_57	threshold_58	threshold_59	threshold_60	threshold_61	threshold_62	threshold_63	threshold_64	threshold_65	threshold_66	threshold_67	threshold_68	threshold_69	threshold_70	threshold_71	threshold_72	threshold_73	threshold_74	threshold_75	threshold_76	threshold_77	threshold_78	threshold_79	threshold_80	threshold_81	threshold_82	threshold_83	threshold_84	threshold_85	threshold_86	threshold_87	threshold_88	threshold_89	threshold_90	threshold_91	threshold_92	threshold_93	threshold_94	threshold_95	threshold_96	threshold_97	threshold_98	threshold_99
POL34	52.6841667	23.7088889	state	189	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	1	2	80	Cambisols	group_cutting	low	multiple	uneven	83	4	4	0.893869941	2.444571717	0.541024573	1.848344881	0.644790865	5	0.893869941	2.444571717	0.52	1.923076923	0.644790865	1	0.06122449	0.06122449	Poland	Bepe.Cabe.Pisy.Quro	7	581	0.735849057	1.66035303	91.59852662	4	21	10.04778293	32.77341614	344.3110335	5.17	4.52	62.95150869	3.884166253	-27.77023604	-28.94033389	-27.77023604	-1.470980086	81.96721311	0.540277778	37.28326649	9	2.007556307	3	3.73E-13	8	12.598	15	0.962988235	25	0.872235835	16	16	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	12	12	12	10	9	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	5	4	4	4	4	4	3	3	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POL35	52.7616667	23.6475	state	188	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	2	2	80	Cambisols	group_cutting	low	multiple	uneven	87	5	5	1.428053899	4.17057493	0.274376417	3.644628099	0.887299776	5	1.428053899	4.17057493	0.274376417	3.644628099	0.887299776	0	0.357142857	0.357142857	Poland	Bepe.Cabe.Piab.Pisy.Quro	6.8	582	NA	2.249837325	121.208153	14	2	10.63666326	28.18655753	4048.723674	5.05	3.93	70.6265699	4.133584644	-26.89146494	-27.17760931	-26.89146494	-1.076984662	91.39784946	0.743333333	41.00424428	11	2.242973226	3	0.000144676	3	1.835	21.33333333	1.668082503	31	2.096376896	16	16	16	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	0	0	0	0	0	0	0	0
POL36	52.8955278	23.6425556	state	160	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	2	2	80	Luvisols	clear_cutting	low	double	uneven	103	3	4	0.952607044	2.592459512	0.31875	3.137254902	0.867100299	6	0.952607044	2.592459512	0.267561983	3.737451737	0.867100299	2	0	0	Poland	Bepe.Cabe.Quro	6.9	578	0.928571429	1.341542976	114.5922518	3	1	7.952959912	18.38155942	99.6638047	5.24	3.92	55.76293491	3.42886234	-26.6548701	-26.85281721	-26.6548701	-2.528601709	91.97530864	0.611111111	39.98019433	11	2.338371705	8	0	7	18.329	22	2.104512915	35	2.393876069	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	13	13	11	10	9	8	8	8	8	8	8	8	8	8	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	2	2	2	2	1	1	1	1
POL37	52.9067222	23.6336389	state	145	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	2	2	80	Cambisols	clear_cutting	low	multiple	uneven	103	5	5	1.435167235	4.200347397	0.270975057	3.690376569	0.89171954	6	1.435167235	4.200347397	0.248966942	4.01659751	0.89171954	1	0.452380952	0.452380952	Poland	Bepe.Cabe.Piab.Pisy.Quro	6.9	578	0.840909091	1.968619486	117.7387108	29	0	11.06908701	31.24596687	7482.457821	4.86	3.49	87.53508719	4.212727686	-26.81000674	-27.30708845	-26.81000674	-1.372945326	73.4939759	0.585555556	44.04659477	11	2.262386254	1	0.00032	3	0.453	17.33333333	1.827902755	27	2.098348538	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	11	11	11	11	11	11	11	11	11	11	10	10	9	9	8	8	8	8	8	8	7	7	6	6	6	6	6	6	6	5	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1
POL38	52.6452778	23.6196944	state	165	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	2	2	80	Cambisols	clear_cutting	low	double	uneven	77	3	4	0.995877479	2.707098721	0.357440166	2.797671033	0.906486746	5	0.995877479	2.707098721	0.34643487	2.886545455	0.906486746	1	0.423728814	0.423728814	Poland	Bepe.Cabe.Pisy	7	573	0.639344262	1.796048036	124.8323554	0	0	10.63847243	31.33752381	2568.057325	4.66	3.64	54.61455631	3.354776349	-24.8750803	-26.9733014	-24.8750803	-0.713729219	95.45454545	0.661111111	23.31961874	11	2.303488495	2	2.14E-05	3	3.925	12	0.949182612	17	1.219538838	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	12	12	12	12	12	12	12	10	10	10	10	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	0	0	0	0
POL39	52.6366389	23.6247778	state	170	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	2	2	80	Cambisols	clear_cutting	high	multiple	uneven	NA	4	5	1.005985909	2.734602012	0.457900807	2.183879093	0.725665441	5	1.005985909	2.734602012	0.457900807	2.183879093	0.725665441	0	0.12	0.12	Poland	Bepe.Cabe.Pisy.Quro	7	572	0.74	1.215483853	128.1188387	0	0	14.06396416	32.11570622	3667.489727	5.2	3.98	79.78230368	4.009080804	-25.99518743	-25.71187864	-25.99518743	-1.433146327	90.625	0.677777778	58.05676612	11	2.341994252	4	1.62E-17	3	2.681	10	0.723762518	17	0.988827835	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	12	12	11	11	11	11	11	11	10	9	9	9	8	8	8	7	6	6	6	6	6	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	1	1	1	1
POL40	52.775	23.6152778	state	175	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	2	2	80	Cambisols	clear_cutting	low	double	uneven	87	1	3	0	1	0.493271819	2.027279813	NA	3	0	1	0.493271819	2.027279813	NA	0	1	1	Poland	Pisy	6.9	580	0.708333333	1.129858345	155.2409073	0	0	3.068943795	26.73982731	1975.105938	4.32	3.46	62.59057553	3.929517649	-24.65378227	-27.5677494	-24.65378227	0	100	1	17.65949924	8	1.907283999	2	8.26E-13	3	1.428	6.333333333	1.0344227	10	1.122960005	15	15	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	12	12	12	11	11	10	10	10	10	10	10	9	9	9	8	7	7	7	7	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
POL41	52.7618333	23.638	state	200	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	2	2	80	Luvisols	clear_cutting	low	multiple	uneven	92	4	5	1.288173363	3.62615683	0.281375974	3.553963706	0.929220661	6	1.288173363	3.62615683	0.272632674	3.667938931	0.929220661	1	0.433333333	0.433333333	Poland	Bepe.Piab.Pisy.Quro	6.7	585	0.9375	1.955959637	143.7328623	4	0	7.879180904	24.09302967	3692.383602	5.33	4.1	59.75380603	3.678893848	-26.27589727	-27.21696328	-26.27589727	-1.118027596	82.14285714	0.786111111	35.02173217	12	2.306436695	4	2.50E-11	5	3.022	20	1.587019138	31	1.69223425	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	13	13	13	13	12	12	11	11	11	10	10	10	9	9	9	9	8	7	7	7	7	7	7	7	7	7	6	6	6	6	5	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
POL42	52.7414722	23.6483056	state	177	1	N	1	"fluvioglacial_(sands,_clays,_loams)"	no	2	3	1	2	80	Cambisols	group_cutting	low	multiple	uneven	88	4	4	1.111757404	3.039695675	0.403047091	2.481099656	0.801963446	5	1.111757404	3.039695675	0.38330046	2.608919383	0.801963446	1	0.289473684	0.289473684	Poland	Bepe.Cabe.Piab.Pisy	6.8	582	1.897435897	1.72896731	96.53148741	38	10	13.63866562	35.37170096	3399.494792	5.01	4.02	71.94511751	4.225987296	-27.01333694	-27.47913349	-27.01333694	-0.742056714	92.24137931	0.766666667	28.6683288	10	2.204785417	1	0.00032	5	4.55	18.66666667	1.656807587	30	1.973975565	16	16	16	16	16	16	16	16	15	15	15	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	10	10	10	9	9	9	9	9	8	8	8	8	8	8	8	8	8	7	7	7	7	7	7	7	7	7	7	7	5	4	4	4	4	4	4	3	3	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1
POL43	52.70766	23.61655	state	186	1	N	1	"fluvioglacial_(sands,_clays,_loams)"	no	3	2	1	2	80	Luvisols	group_cutting	low	multiple	uneven	93	3	4	1.090566849	2.975960515	0.266272189	3.755555556	0.992676725	4	1.090566849	2.975960515	0.266272189	3.755555556	0.992676725	0	0.696969697	0.696969697	Poland	Piab.Pisy.Quro	7	570	1.108108108	1.883946514	104.0483226	1	24	9.507091839	28.87501438	2608.615618	4.81	3.65	58.34074457	4.118161718	-25.26954328	-27.05075936	-25.26954328	-0.908297205	68.96551724	0.801851852	29.23472667	9	1.925408165	1	9.54E-27	5	4.672	19.33333333	1.292927973	31	1.459019839	16	16	16	16	16	16	16	16	15	15	15	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	11	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	8	8	8	8	7	7	7	6	6	6	5	5	4	4	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROM01	47.3034299	26.0480062	state	838	2	SW	0	sandstone	No	1	2	3	1	80	Eutric_cambisol	clear_cutting	minimal	single	even	65	1	3	0	1	0.896274653	1.115729421	NA	3	0	1	0.896274653	1.115729421	NA	0	1	1	Romania	Piab	5.8	675	1.085714286	2.250341558	123.3000378	24	1	9.87034795	39.97348626	4330.03057	4.82	4.18	82.56969071	5.712233113	-24.35366345	-24.79872295	-24.35366345	0	100	1	54.04332413	10	2.111630843	2	1.59E-49	1	0.69	14	1.563028575	24	1.11192828	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	9	9	7	7	7	7	7	7	7	7	7	7	7	6	6	5	4	4	4	4	4	4	4	4	4	4	4	4
ROM02	47.3053466	26.046273	state	865	2	SW	0	sandstone	No	2	2	1	1	80	Eutric_cambisol	clear_cutting	minimal	single	even	65	1	1	0	1	1	1	NA	1	0	1	1	1	NA	0	1	1	Romania	Piab	5.8	675	0.46	2.486583834	150.4758131	55	0	16.65913894	27.28798561	5244.843799	4.33	4.6	83.21824784	5.986625697	-24.70141047	-24.79525312	-24.70141047	0	90.24390244	1	44.91297365	9	2.079441542	2	5.36E-06	2	0.2	22.33333333	1.327074384	35	1.559743537	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	13	13	13	13	12	11	11	11	11	11	11	11	11	11	11	11	11	10	9	8	8	8	8	8	8	8	8	8	8	8	8	7	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	4	4	2	2	2	2	2	2	2	2	2
ROM03	47.3051187	26.0454622	state	869	2	SW	10	sandstone	No	2	1	2	2	80	Eutric_cambisol	group_cutting	minimal	double	uneven	NA	3	4	1.017164351	2.765342096	0.283163265	3.531531532	0.925862892	5	1.017164351	2.765342096	0.265160523	3.771300448	0.925862892	1	0.210526316	0.210526316	Romania	Acps.Fasy.Piab	5.8	675	0.433962264	1.192025329	240.0081922	152	0	21.61684598	22.90129521	3899.703144	5.69	6.02	105.2757632	7.158482597	-25.86459315	-27.70702608	-25.86459315	-1.554542073	100	0.948879552	28.14366749	10	2.037734195	3	1.24E-131	2	7.976	8	2.013418237	16	2.672351698	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	13	13	13	12	12	11	11	11	11	11	11	11	11	10	10	10	9	9	9	9	8	8	7	7	7	6	6	6	6	6	6	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	2	2	2	2
ROM05	47.3062594	26.0368292	state	1019	2	SW	0	sandstone	No	2	2	2	1	70	Eutric_cambisol	group_cutting	minimal	single	uneven	NA	2	3	0.658109988	1.931139006	0.431043807	2.319949812	0.949452015	3	0.658109988	1.931139006	0.431043807	2.319949812	0.949452015	0	1	1	Romania	Abal.Piab	5.6	687	1.05	4.685812201	206.3181954	115	2	8.716857257	31.10573606	3584.803277	5.38	5.58	67.3793344	4.684505657	-25.63211882	-26.01253409	-25.63211882	-0.479898923	100	1	24.19152091	10	2.210253578	4	4.83E-44	0	0	8.333333333	2.089698761	15	2.580638377	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	13	13	13	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	7	7	7	6	6	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3
ROM06	47.307961	26.0363687	state	1045	2	SE	0	sandstone	No	1	2	2	1	80	Eutric_cambisol	group_cutting	minimal	single	even	100	2	4	0.679837621	1.973557242	0.3896	2.566735113	0.980798365	5	0.679837621	1.973557242	0.374855825	2.667692308	0.980798365	1	0	0	Romania	Acps.Fasy	5.6	687	0.551020408	2.77459806	216.4419133	132	0	28.95426099	23.37405434	3961.611091	4.71	4.48	71.21102953	5.106210912	-26.36934035	-26.72282876	-26.36934035	-1.97242077	96.15384615	0.975	18.39174916	12	2.339371734	1	1.71E-28	1	2.24	13.66666667	1.777562521	23	1.972812942	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	14	14	14	14	14	14	13	13	13	13	13	13	12	11	11	11	11	11	11	11	11	10	9	9	9	9	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	2	1	1
ROM07	47.3087474	26.0362358	state	1062	2	SE	0	sandstone	No	2	2	1	1	80	Eutric_cambisol	group_cutting	minimal	single	even	100	1	2	0	1	0.705456936	1.417520969	NA	2	0	1	0.705456936	1.417520969	NA	0	1	1	Romania	Abal	5.2	709	0.847222222	4.139033304	215.6612015	26	18	17.63918248	11.70638471	4296.75808	4.77	4.96	71.7635526	5.333917616	-25.8590101	-26.6696968	-25.8590101	-0.142236188	100	1	25.17539101	8	1.866216024	1	1.12E-13	1	0.03	8.666666667	1.028603085	13	1.047870061	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	11	11	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	8	8	8	8	7	7	7	7	6	5	5	5	5	5	5	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2
ROM08	47.2985141	26.0258258	state	1028	2	E	0	sandstone_+_marl	No	2	2	1	1	80	Eutric_cambisol	group_cutting	minimal	single	uneven	NA	4	4	1.311713436	3.712529448	0.286621094	3.488926746	0.946201235	5	1.311713436	3.712529448	0.278106509	3.595744681	0.946201235	1	0.34375	0.34375	Romania	Abal.Acps.Fasy.Piab	5.4	701	0.578947368	2.908026417	228.5277262	30	1	19.858315	18.36299753	4666.289151	4.76	4.14	75.18835939	5.625995653	-26.59062275	-27.62308004	-26.59062275	-1.156553839	100	0.979166667	14.33182967	9	1.955983847	2	0	5	0.579	11.66666667	1.744723419	19	2.191518075	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	11	11	11	10	10	10	10	10	10	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	7	6	6	6	6	6	6	4	4	4	4	4	4	4	4	4	4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1
ROM09	47.2986497	26.0278428	state	984	2	SE	0	sandstone	No	2	2	1	1	80	Eutric_cambisol	group_cutting	minimal	single	uneven	NA	2	4	0.636514168	1.889881575	0.382352941	2.615384615	0.918295834	4	0.636514168	1.889881575	0.382352941	2.615384615	0.918295834	0	0.333333333	0.333333333	Romania	Fasy.Piab	5.4	701	0.777777778	3.000126164	284.7564772	133	1	27.61488702	12.00203684	5889.89042	4.94	4.38	85.32385832	6.266722791	-25.84681578	-26.33469935	-25.84681578	-1.280516824	100	1	13.50140567	11	1.966175517	3	1.04E-37	2	0.619	10	1.964303758	14	2.128048537	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	11	11	11	11	9	9	8	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	4	4	3	3
ROM10	47.2997657	26.0284178	state	968	2	SE	0	sandstone	No	2	2	1	1	80	Eutric_cambisol	group_cutting	minimal	single	uneven	NA	3	4	1.082867495	2.953135524	0.27324263	3.659751037	0.985668472	6	1.082867495	2.953135524	0.25	4	0.985668472	2	0.694444444	0.694444444	Romania	Abal.Acps.Piab	5.4	701	0.862068966	2.323605996	182.7540778	84	9	12.80746841	9.776403442	3434.386737	4.71	4.26	74.32489317	5.446704278	NA	NA	NA	-1.023846422	100	0.986733556	30.80442976	7	1.673118363	3	1.46E-90	1	1.675	11	1.814594479	14	2.110967562	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	10.66666667	9.6	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667
ROM11	47.2972486	26.0375657	state	805	2	NE	10	sandstone	No	3	2	1	1	80	Eutric_cambisol	group_cutting	minimal	single	uneven	NA	3	4	1.003659491	2.72824758	0.349489796	2.861313869	0.913570239	4	1.003659491	2.72824758	0.349489796	2.861313869	0.913570239	0	0.461538462	0.461538462	Romania	Abal.Fasy.Piab	5.8	678	0.962962963	2.54548639	180.8386375	82	20	12.74177356	34.03704981	3272.392309	4.84	4.34	88.99143581	5.618777087	-26.75033275	-27.27085598	-26.75033275	-1.003975246	98.48484848	0.992592593	36.37528425	8	1.97018144	2	1.87E-26	2	0.333	14	1.7062353	20	1.921595115	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	13	13	13	13	13	11	11	11	11	11	10	10	10	10	10	10	9	9	8	8	8	8	8	8	7	7	7	6	6	6	6	6	6	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	1
ROM12	47.2905652	26.0450782	state	799	2	NE	0	sandstone_+_marl	No	2	2	1	1	80	Eutric_cambisol	group_cutting	minimal	single	even	90	2	2	0.605797499	1.832713214	0.584775087	1.710059172	0.873981048	2	0.605797499	1.832713214	0.584775087	1.710059172	0.873981048	0	0.294117647	0.294117647	Romania	Fasy.Piab	5.7	681	0.606060606	3.449780575	187.6923709	115	1	16.49565762	26.59455954	4353.080434	4.72	4.5	71.41120265	5.159401078	-25.22463849	-25.89530441	-25.22463849	-1.312751895	96.34146341	1	26.34307351	12	2.216102248	3	1.09E-144	2	1.583	16.66666667	0.889949607	25	1.080857699	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	13	13	13	13	13	13	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	10	9	8	8	7	7	7	6	6	6	6	6	6	6	6	6	6	6	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	1	1	1
ROM13	47.2900839	26.0449604	state	812	2	NE	10	sandstone_+_marl	No	1	3	1	1	80	Eutric_cambisol	group_cutting	minimal	single	even	90	1	1	0	1	1	1	NA	1	0	1	1	1	NA	0	0	0	Romania	Fasy	5.7	681	1.1	2.961100031	207.1312676	56	3	15.02572772	14.20658076	2709.188059	4.87	4.6	53.0724243	4.318394926	-26.70321977	-27.29449953	-26.70321977	-2.727364727	97.26027397	0.997222222	28.90161481	6	1.671595278	4	1.23E-54	1	0.16	14	1.395831875	24	1.497915388	16	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	10	9	8	8	8	8	8	8	8	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1
ROM14	47.2888097	26.0393665	state	909	2	SE	60	sandstone	No	1	2	2	1	70	Eutric_cambisol	group_cutting	minimal	double	uneven	NA	2	2	0.692626799	1.998959507	0.500520291	1.997920998	0.999249248	2	0.692626799	1.998959507	0.500520291	1.997920998	0.999249248	0	0	0	Romania	Acps.Fasy	5.2	709	0.677419355	2.285118753	157.9610036	0	0	10.51264245	21.67430856	523.7227194	5.24	4.33	74.97470265	5.293954698	-26.89882843	-27.1381961	-26.89882843	-2.180688209	100	0.95	15.3619413	9	2.044931175	4	0	4	10.217	12	1.709691841	17	2.092615434	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	11	11	11	11	11	11	11	11	11	9	9	9	8	8	8	8	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2
ROM15	47.2886057	26.0370705	state	930	3	SE	70	sandstone_+_marl	No	1	2	2	1	30	Eutric_cambisol	group_cutting	minimal	double	even	90	1	3	0	1	0.740630577	1.350200803	NA	3	0	1	0.740630577	1.350200803	NA	0	0	0	Romania	Acps	5.2	709	1.1	1.084131575	88.32773655	23	0	14.76744092	45.47849569	3532.816504	5.37	5.5	147.0343859	8.851839605	-25.98503862	-26.54926668	-25.98503862	-2.095928637	100	0.887878788	22.03327341	11	2.220636798	3	2.34E-104	1	0.38	8.333333333	1.401492509	18	2.130391081	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	10	10	10	10	10	10	8	8	8	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	4	4	4	3	3	3	3	3	3	3	3	3	3	3
